DATE_TIME,POWER
27-04-2021 13:15,1.7996210269982122
27-04-2021 13:30,1.6005843854577495
27-04-2021 13:45,1.6401413376322715
27-04-2021 14:00,1.5677151660042417
27-04-2021 14:15,1.5128641886971623
27-04-2021 14:30,3.4850341072625537
27-04-2021 14:45,1.8555225349193383
27-04-2021 15:00,1.8591670799817182
27-04-2021 15:15,1.564302687023604
27-04-2021 15:30,3.0881977454606875
27-04-2021 15:45,2.297085428378824
27-04-2021 16:00,2.3639165825211466
27-04-2021 16:15,1.8970208843000806
27-04-2021 16:30,1.8226604958960522
27-04-2021 16:45,1.1360715784661133
27-04-2021 17:00,0.974765378124079
27-04-2021 17:15,0.6575056568717437
27-04-2021 17:30,0.3384185270685938
27-04-2021 17:45,0.2237650970573983
27-04-2021 18:00,0.11048421799757414
27-04-2021 18:15,0.022086571656099983
27-04-2021 18:30,0.0009947828015512772
27-04-2021 18:45,0.0
27-04-2021 19:00,0.0
27-04-2021 19:15,0.0
27-04-2021 19:30,0.0
27-04-2021 19:45,0.0
27-04-2021 20:00,0.0
27-04-2021 20:15,0.0
27-04-2021 20:30,0.0
27-04-2021 20:45,0.0
27-04-2021 21:00,0.0
27-04-2021 21:15,0.0
27-04-2021 21:30,0.0
27-04-2021 21:45,0.0
27-04-2021 22:00,0.0
27-04-2021 22:15,0.0
27-04-2021 22:30,0.0
27-04-2021 22:45,0.0
27-04-2021 23:00,0.0
27-04-2021 23:15,0.0
27-04-2021 23:30,0.0
27-04-2021 23:45,0.0
28-04-2021 00:00,0.0
28-04-2021 00:15,0.0
28-04-2021 00:30,0.0
28-04-2021 00:45,0.0
28-04-2021 01:00,0.0
28-04-2021 01:15,0.0
28-04-2021 01:30,0.0
28-04-2021 01:45,0.0
28-04-2021 02:00,0.0
28-04-2021 02:15,0.0
28-04-2021 02:30,0.0
28-04-2021 02:45,0.0
28-04-2021 03:00,0.0
28-04-2021 03:15,0.0
28-04-2021 03:30,0.0
28-04-2021 03:45,0.0
28-04-2021 04:00,0.0
28-04-2021 04:15,0.0
28-04-2021 04:30,0.0
28-04-2021 04:45,0.0
28-04-2021 05:00,0.0
28-04-2021 05:15,0.0
28-04-2021 05:30,0.0
28-04-2021 05:45,0.0
28-04-2021 06:00,0.05553670432361345
28-04-2021 06:15,0.1592454292381627
28-04-2021 06:30,0.2934468648663855
28-04-2021 06:45,0.48159544660862025
28-04-2021 07:00,0.7170852183285653
28-04-2021 07:15,0.9852813542839338
28-04-2021 07:30,1.2625262739197294
28-04-2021 07:45,1.5646614072432337
28-04-2021 08:00,1.849103767442288
28-04-2021 08:15,2.1601315110355195
28-04-2021 08:30,2.478829404000027
28-04-2021 08:45,2.793324377056946
28-04-2021 09:00,3.0328982931258563
28-04-2021 09:15,3.2582643173286288
28-04-2021 09:30,3.4877521829631086
28-04-2021 09:45,3.5579017729137936
28-04-2021 10:00,3.776713998433562
28-04-2021 10:15,3.908295490203911
28-04-2021 10:30,3.6233304578013037
28-04-2021 10:45,3.4825885870880913
28-04-2021 11:00,4.057483291710641
28-04-2021 11:15,4.599126221345797
28-04-2021 11:30,4.755363966136278
28-04-2021 11:45,4.624272236289431
28-04-2021 12:00,4.443458719398099
28-04-2021 12:15,4.7677808098813435
28-04-2021 12:30,4.0618615323904885
28-04-2021 12:45,4.452131430211168
28-04-2021 13:00,4.7373824814758505
28-04-2021 13:15,3.8137728743367174
28-04-2021 13:30,2.6640905725809785
28-04-2021 13:45,3.6688113290604027
28-04-2021 14:00,3.468369226544859
28-04-2021 14:15,1.764365924527989
28-04-2021 14:30,3.0016743796039727
28-04-2021 14:45,2.9742699335009806
28-04-2021 15:00,3.6950125616995595
28-04-2021 15:15,3.164111790134315
28-04-2021 15:30,2.9605429280852467
28-04-2021 15:45,2.2624906223545604
28-04-2021 16:00,1.084198267773058
28-04-2021 16:15,1.6335937221170609
28-04-2021 16:30,1.5969782354428572
28-04-2021 16:45,1.3692703080443338
28-04-2021 17:00,1.2011522140413553
28-04-2021 17:15,0.9636235115495466
28-04-2021 17:30,0.4156860747298925
28-04-2021 17:45,0.2538449355146473
28-04-2021 18:00,0.17602150624127966
28-04-2021 18:15,0.09883862733296357
28-04-2021 18:30,0.02205683288687027
28-04-2021 18:45,0.0
28-04-2021 19:00,0.0
28-04-2021 19:15,0.0
28-04-2021 19:30,0.0
28-04-2021 19:45,0.0
28-04-2021 20:00,0.0
28-04-2021 20:15,0.0
28-04-2021 20:30,0.0
28-04-2021 20:45,0.0
28-04-2021 21:00,0.0
28-04-2021 21:15,0.0
28-04-2021 21:30,0.0
28-04-2021 21:45,0.0
28-04-2021 22:00,0.0
28-04-2021 22:15,0.0
29-04-2021 06:15,0.0
29-04-2021 06:30,0.0
29-04-2021 06:45,0.0
29-04-2021 07:00,0.0
